age,exercise,reps,duration_min,reps_per_min,met,value_type,source_baseline
28,push-up,147,3.0,49.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
49,crunch,22,0.5,44.0,3.23,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
47,jumping_jack,57,1.5,38.0,4.99,estimated_synthetic,NCCOR Youth Compendium
30,squat,62,2.0,31.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
41,push-up,32,1.0,32.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
58,crunch,344,8.0,43.0,3.33,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
56,jumping_jack,245,5.0,49.0,5.7,estimated_synthetic,NCCOR Youth Compendium
30,squat,8,1.0,8.0,4.88,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
47,push-up,360,8.0,45.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
56,crunch,60,5.0,12.0,2.83,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
29,jumping_jack,58,1.0,58.0,5.77,estimated_synthetic,NCCOR Youth Compendium
18,squat,160,10.0,16.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
70,push-up,12,3.0,4.0,3.65,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
67,crunch,416,8.0,52.0,3.46,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
53,jumping_jack,12,0.5,24.0,4.44,estimated_synthetic,NCCOR Youth Compendium
46,squat,20,5.0,4.0,2.88,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
41,push-up,24,1.5,16.0,6.64,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
46,crunch,245,5.0,49.0,3.29,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
69,jumping_jack,26,1.5,17.33,4.38,estimated_synthetic,NCCOR Youth Compendium
16,squat,464,8.0,58.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
27,push-up,180,3.0,60.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
38,crunch,96,3.0,32.0,3.44,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
43,jumping_jack,34,1.5,22.67,4.44,estimated_synthetic,NCCOR Youth Compendium
38,squat,17,1.0,17.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
56,push-up,15,1.5,10.0,5.45,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
43,crunch,550,10.0,55.0,3.33,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
15,jumping_jack,35,1.0,35.0,5.09,estimated_synthetic,NCCOR Youth Compendium
45,squat,56,1.5,37.33,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
40,push-up,16,0.5,32.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
20,crunch,180,3.0,60.0,3.45,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
20,jumping_jack,39,3.0,13.0,4.17,estimated_synthetic,NCCOR Youth Compendium
63,squat,45,1.5,30.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
58,push-up,104,8.0,13.0,5.89,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
70,crunch,28,0.5,56.0,3.21,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
27,jumping_jack,153,3.0,51.0,5.38,estimated_synthetic,NCCOR Youth Compendium
46,squat,260,10.0,26.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
59,push-up,129,3.0,43.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
46,crunch,84,3.0,28.0,3.31,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
51,jumping_jack,24,3.0,8.0,3.86,estimated_synthetic,NCCOR Youth Compendium
16,squat,18,0.5,36.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
67,push-up,21,0.5,42.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
60,crunch,190,10.0,19.0,3.23,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
24,jumping_jack,54,1.0,54.0,5.75,estimated_synthetic,NCCOR Youth Compendium
27,squat,296,8.0,37.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
34,push-up,96,3.0,32.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
44,crunch,30,1.0,30.0,3.29,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
21,jumping_jack,20,0.5,40.0,5.34,estimated_synthetic,NCCOR Youth Compendium
32,squat,47,1.0,47.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
53,push-up,170,5.0,34.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
40,crunch,68,2.0,34.0,3.27,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
61,jumping_jack,90,2.0,45.0,5.13,estimated_synthetic,NCCOR Youth Compendium
60,squat,56,8.0,7.0,4.15,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
47,push-up,184,8.0,23.0,7.99,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
57,crunch,176,8.0,22.0,3.54,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
70,jumping_jack,18,3.0,6.0,4.06,estimated_synthetic,NCCOR Youth Compendium
49,squat,10,0.5,20.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
28,push-up,135,3.0,45.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
65,crunch,4,1.0,4.0,2.41,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
17,jumping_jack,10,2.0,5.0,3.87,estimated_synthetic,NCCOR Youth Compendium
41,squat,99,3.0,33.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
30,push-up,42,1.5,28.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
57,crunch,63,1.5,42.0,3.49,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
53,jumping_jack,580,10.0,58.0,5.54,estimated_synthetic,NCCOR Youth Compendium
67,squat,30,5.0,6.0,3.65,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
41,push-up,400,8.0,50.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
22,crunch,52,1.0,52.0,3.48,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
40,jumping_jack,50,1.0,50.0,5.59,estimated_synthetic,NCCOR Youth Compendium
34,squat,290,5.0,58.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
51,push-up,72,3.0,24.0,8.37,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
25,crunch,200,8.0,25.0,3.3,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
39,jumping_jack,136,8.0,17.0,4.25,estimated_synthetic,NCCOR Youth Compendium
35,squat,162,3.0,54.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
28,push-up,24,0.5,48.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
49,crunch,38,2.0,19.0,3.2,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
39,jumping_jack,42,2.0,21.0,4.47,estimated_synthetic,NCCOR Youth Compendium
30,squat,290,10.0,29.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
52,push-up,46,1.0,46.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
69,crunch,84,2.0,42.0,3.46,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
44,jumping_jack,27,3.0,9.0,4.03,estimated_synthetic,NCCOR Youth Compendium
61,squat,26,0.5,52.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
37,push-up,84,1.5,56.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
57,crunch,162,3.0,54.0,3.43,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
40,jumping_jack,34,2.0,17.0,4.26,estimated_synthetic,NCCOR Youth Compendium
64,squat,9,1.0,9.0,5.01,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
30,push-up,50,1.5,33.33,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
21,crunch,14,1.0,14.0,3.02,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
20,jumping_jack,33,1.5,22.0,4.65,estimated_synthetic,NCCOR Youth Compendium
33,squat,26,1.0,26.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
16,push-up,18,2.0,9.0,5.18,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
25,crunch,54,1.0,54.0,3.59,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
69,jumping_jack,190,5.0,38.0,5.45,estimated_synthetic,NCCOR Youth Compendium
56,squat,12,0.5,24.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
69,push-up,312,8.0,39.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
21,crunch,56,2.0,28.0,3.42,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
67,jumping_jack,120,2.0,60.0,5.86,estimated_synthetic,NCCOR Youth Compendium
52,squat,100,5.0,20.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
69,push-up,112,2.0,56.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
49,crunch,265,5.0,53.0,3.34,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
23,jumping_jack,42,1.0,42.0,5.37,estimated_synthetic,NCCOR Youth Compendium
33,squat,50,1.0,50.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
28,push-up,40,10.0,4.0,3.9,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
58,crunch,350,10.0,35.0,3.41,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
15,jumping_jack,21,0.5,42.0,4.99,estimated_synthetic,NCCOR Youth Compendium
24,squat,51,3.0,17.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
53,push-up,48,2.0,24.0,8.17,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
43,crunch,108,3.0,36.0,3.55,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
26,jumping_jack,270,5.0,54.0,5.73,estimated_synthetic,NCCOR Youth Compendium
59,squat,90,2.0,45.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
33,push-up,170,10.0,17.0,6.91,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
23,crunch,510,10.0,51.0,3.35,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
27,jumping_jack,120,10.0,12.0,4.23,estimated_synthetic,NCCOR Youth Compendium
56,squat,20,2.0,10.0,6.18,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
33,push-up,29,0.5,58.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
67,crunch,8,1.0,8.0,2.59,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
58,jumping_jack,110,2.0,55.0,5.63,estimated_synthetic,NCCOR Youth Compendium
26,squat,63,1.5,42.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
23,push-up,26,1.5,17.33,6.89,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
23,crunch,328,8.0,41.0,3.28,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
69,jumping_jack,185,5.0,37.0,5.06,estimated_synthetic,NCCOR Youth Compendium
66,squat,66,3.0,22.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
32,push-up,36,1.0,36.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
29,crunch,28,2.0,14.0,2.94,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
51,jumping_jack,84,1.5,56.0,5.71,estimated_synthetic,NCCOR Youth Compendium
37,squat,112,8.0,14.0,8.45,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
51,push-up,44,1.0,44.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
24,crunch,153,3.0,51.0,3.59,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
30,jumping_jack,190,5.0,38.0,5.35,estimated_synthetic,NCCOR Youth Compendium
56,squat,31,1.0,31.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
18,push-up,120,10.0,12.0,5.57,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
48,crunch,448,8.0,56.0,3.49,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
61,jumping_jack,340,10.0,34.0,4.98,estimated_synthetic,NCCOR Youth Compendium
17,squat,100,2.0,50.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
51,push-up,472,8.0,59.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
49,crunch,320,8.0,40.0,3.13,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
48,jumping_jack,69,1.5,46.0,5.57,estimated_synthetic,NCCOR Youth Compendium
37,squat,328,8.0,41.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
48,push-up,10,1.5,6.67,4.84,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
29,crunch,32,1.5,21.33,3.4,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
64,jumping_jack,86,2.0,43.0,5.32,estimated_synthetic,NCCOR Youth Compendium
64,squat,235,5.0,47.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
68,push-up,63,3.0,21.0,6.41,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
34,crunch,185,5.0,37.0,3.3,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
41,jumping_jack,21,1.0,21.0,4.5,estimated_synthetic,NCCOR Youth Compendium
36,squat,78,1.5,52.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
63,push-up,120,5.0,24.0,6.94,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
36,crunch,12,0.5,24.0,3.24,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
29,jumping_jack,60,1.0,60.0,5.75,estimated_synthetic,NCCOR Youth Compendium
55,squat,165,3.0,55.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
15,push-up,117,3.0,39.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
28,crunch,420,10.0,42.0,3.43,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
57,jumping_jack,92,2.0,46.0,5.16,estimated_synthetic,NCCOR Youth Compendium
24,squat,42,2.0,21.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
50,push-up,136,8.0,17.0,6.89,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
42,crunch,25,0.5,50.0,3.43,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
51,jumping_jack,114,3.0,38.0,5.01,estimated_synthetic,NCCOR Youth Compendium
26,squat,51,1.0,51.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
27,push-up,37,1.0,37.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
22,crunch,12,1.0,12.0,3.06,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
64,jumping_jack,14,0.5,28.0,4.62,estimated_synthetic,NCCOR Youth Compendium
51,squat,11,1.0,11.0,6.78,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
55,push-up,4,1.5,2.67,3.32,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
18,crunch,272,8.0,34.0,3.25,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
55,jumping_jack,28,0.5,56.0,5.64,estimated_synthetic,NCCOR Youth Compendium
15,squat,24,3.0,8.0,4.68,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
49,push-up,15,1.0,15.0,6.78,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
28,crunch,100,5.0,20.0,3.31,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
58,jumping_jack,63,3.0,21.0,4.4,estimated_synthetic,NCCOR Youth Compendium
41,squat,92,2.0,46.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
45,push-up,106,2.0,53.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
24,crunch,200,8.0,25.0,3.55,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
69,jumping_jack,50,10.0,5.0,3.81,estimated_synthetic,NCCOR Youth Compendium
32,squat,76,2.0,38.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
29,push-up,580,10.0,58.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
18,crunch,430,10.0,43.0,3.39,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
57,jumping_jack,21,0.5,42.0,5.04,estimated_synthetic,NCCOR Youth Compendium
54,squat,140,5.0,28.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
25,push-up,30,1.5,20.0,7.49,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
36,crunch,185,5.0,37.0,3.53,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
51,jumping_jack,78,2.0,39.0,4.98,estimated_synthetic,NCCOR Youth Compendium
57,squat,250,5.0,50.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
30,push-up,60,5.0,12.0,5.96,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
59,crunch,72,1.5,48.0,3.5,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
40,jumping_jack,70,5.0,14.0,4.1,estimated_synthetic,NCCOR Youth Compendium
29,squat,39,1.0,39.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
53,push-up,14,0.5,28.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
45,crunch,22,0.5,44.0,3.52,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
17,jumping_jack,141,3.0,47.0,5.77,estimated_synthetic,NCCOR Youth Compendium
46,squat,4,0.5,8.0,4.9,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
58,push-up,10,0.5,20.0,7.55,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
41,crunch,70,10.0,7.0,2.61,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
18,jumping_jack,80,2.0,40.0,4.91,estimated_synthetic,NCCOR Youth Compendium
18,squat,55,5.0,11.0,6.24,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
63,push-up,4,1.5,2.67,2.84,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
31,crunch,74,1.5,49.33,3.35,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
21,jumping_jack,44,2.0,22.0,4.55,estimated_synthetic,NCCOR Youth Compendium
62,squat,24,0.5,48.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
66,push-up,472,8.0,59.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
67,crunch,6,1.0,6.0,2.58,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
55,jumping_jack,22,0.5,44.0,5.43,estimated_synthetic,NCCOR Youth Compendium
18,squat,34,1.0,34.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
19,push-up,90,1.5,60.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
24,crunch,175,5.0,35.0,3.3,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
70,jumping_jack,8,1.5,5.33,4.05,estimated_synthetic,NCCOR Youth Compendium
56,squat,64,1.5,42.67,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
15,push-up,171,3.0,57.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
60,crunch,100,2.0,50.0,3.42,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
24,jumping_jack,70,10.0,7.0,4.24,estimated_synthetic,NCCOR Youth Compendium
23,squat,88,8.0,11.0,6.77,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
23,push-up,21,1.5,14.0,6.28,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
28,crunch,93,3.0,31.0,3.43,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
54,jumping_jack,200,8.0,25.0,4.73,estimated_synthetic,NCCOR Youth Compendium
47,squat,18,0.5,36.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
23,push-up,141,3.0,47.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
60,crunch,460,10.0,46.0,3.47,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
51,jumping_jack,216,8.0,27.0,4.7,estimated_synthetic,NCCOR Youth Compendium
28,squat,8,0.5,16.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
21,push-up,115,5.0,23.0,8.23,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
69,crunch,472,8.0,59.0,3.38,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
48,jumping_jack,368,8.0,46.0,5.24,estimated_synthetic,NCCOR Youth Compendium
49,squat,25,0.5,50.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
30,push-up,144,8.0,18.0,7.2,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
16,crunch,152,8.0,19.0,3.26,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
53,jumping_jack,392,8.0,49.0,5.33,estimated_synthetic,NCCOR Youth Compendium
41,squat,20,1.0,20.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
51,push-up,28,1.0,28.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
22,crunch,72,3.0,24.0,3.33,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
20,jumping_jack,5,0.5,10.0,4.18,estimated_synthetic,NCCOR Youth Compendium
28,squat,26,1.5,17.33,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
34,push-up,275,5.0,55.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
54,crunch,480,10.0,48.0,3.28,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
31,jumping_jack,350,10.0,35.0,5.08,estimated_synthetic,NCCOR Youth Compendium
30,squat,304,8.0,38.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
64,push-up,30,0.5,60.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
38,crunch,87,1.5,58.0,3.44,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
42,jumping_jack,74,1.5,49.33,5.25,estimated_synthetic,NCCOR Youth Compendium
60,squat,27,1.5,18.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
